[s],CH1[V]
-2.1436E-02,-3.174200606E-02
-2.1431E-02,-3.247191978E-02
-2.1426E-02,-3.124195457E-02
-2.1421E-02,-3.355474830E-02
-2.1416E-02,-3.493125892E-02
-2.1411E-02,-3.593354964E-02
-2.1406E-02,-3.632407546E-02
-2.1401E-02,-3.476440597E-02
-2.1396E-02,-3.483197379E-02
-2.1391E-02,-3.491327453E-02
-2.1386E-02,-3.465471244E-02
-2.1381E-02,-3.716538978E-02
-2.1376E-02,-3.607690406E-02
-2.1370E-02,-3.502530456E-02
-2.1365E-02,-3.317434096E-02
-2.1360E-02,-3.352620482E-02
-2.1355E-02,-3.274038100E-02
-2.1350E-02,-3.093519568E-02
-2.1345E-02,-3.222828078E-02
-2.1340E-02,-3.339994979E-02
-2.1335E-02,-3.305941939E-02
